SIZE,COMPRESSED,RATIO,TIME
1485,863,0.58114478114478,0.017184019088745
2230,1138,0.51031390134529,0.015801906585693
1200,746,0.62166666666667,0.0173499584198
3025,1362,0.4502479338843,0.014308929443359
15285,3228,0.21118743866536,0.014864921569824
15290,3178,0.20784826684107,0.016055107116699
15295,3195,0.20889179470415,0.017603158950806
7450,1805,0.24228187919463,0.016577959060669
15350,3199,0.20840390879479,0.017277002334595
1700,981,0.57705882352941,0.014055967330933
15310,3234,0.21123448726323,0.015594005584717
15315,3232,0.21103493307215,0.016810894012451
9900,2007,0.20272727272727,0.01584005355835
7215,1807,0.25045045045045,0.017339944839478
15330,3234,0.21095890410959,0.016808032989502
7880,1903,0.24149746192893,0.014419794082642
15340,3235,0.21088657105606,0.017069816589355
1795,1015,0.56545961002786,0.014872074127197
3290,1426,0.43343465045593,0.01495885848999
15400,3212,0.20857142857143,0.018079996109009
4800,1703,0.35479166666667,0.014359951019287
4645,1495,0.32185145317546,0.014307022094727
4295,1488,0.34644935972061,0.01621413230896
11200,3111,0.27776785714286,0.016431093215942
8105,1892,0.23343615052437,0.014593124389648
4200,1461,0.34785714285714,0.015695810317993
15385,3701,0.24055898602535,0.01724910736084
8550,1938,0.22666666666667,0.01587986946106
200,212,1.06,0.016248226165771
15400,3206,0.20818181818182,0.016149997711182
14193,3541,0.24948918480941,0.015409231185913
15405,3250,0.21097046413502,0.015911102294922
13880,2818,0.20302593659942,0.015843152999878
15415,3704,0.24028543626338,0.014869928359985
7905,1887,0.23870967741935,0.016427040100098
15425,3254,0.21095623987034,0.018028974533081
13950,2852,0.20444444444444,0.015236854553223
15150,3202,0.21135313531353,0.016976118087769
5925,1667,0.28135021097046,0.016797065734863
14450,2995,0.20726643598616,0.015386819839478
7315,1825,0.24948735475051,0.018672943115234
15500,3249,0.20961290322581,0.016052007675171
15455,3204,0.2073115496603,0.014489889144897
15460,3218,0.20815006468305,0.016644954681396
2850,1346,0.47228070175439,0.016526937484741
15470,3256,0.21047188106012,0.015290975570679
9050,1936,0.2139226519337,0.015835046768188
15480,3235,0.20897932816537,0.017153978347778
800,540,0.675,0.016016006469727
4460,1451,0.32533632286996,0.017230987548828
15495,3257,0.21019683768958,0.014761209487915
8850,1942,0.21943502824859,0.016641139984131
14222,3544,0.24919139361553,0.017112970352173
15505,3254,0.20986778458562,0.017189979553223
15510,3265,0.21050934880722,0.017375946044922
9050,1947,0.21513812154696,0.015460968017578
9600,1994,0.20770833333333,0.019296884536743
1135,706,0.62202643171806,0.015452146530151
15530,3252,0.20940115904701,0.015330076217651
15535,3248,0.20907627936917,0.018893957138062
1805,928,0.51412742382271,0.018962860107422
11210,2069,0.18456735057984,0.016949892044067
14211,3528,0.24825839138695,0.01964807510376
15600,3283,0.21044871794872,0.015729904174805
15555,3263,0.20977177756348,0.016300916671753
12200,2062,0.16901639344262,0.016844987869263
15565,3278,0.21060070671378,0.0154709815979
2565,1200,0.46783625730994,0.017239093780518
12810,2342,0.18282591725215,0.014696836471558
15580,3274,0.21014120667522,0.016754150390625
4500,1525,0.33888888888889,0.01811695098877
15590,3701,0.237395766517,0.015664100646973
7250,1802,0.24855172413793,0.019454002380371
14110,2899,0.20545712260808,0.0171799659729
15650,3287,0.21003194888179,0.015146970748901
10550,2041,0.19345971563981,0.015426874160767
2650,1150,0.43396226415094,0.017292022705078
3150,1358,0.43111111111111,0.014681100845337
15620,3287,0.21043533930858,0.015138149261475
7524,7323,0.97328548644338,0.017030000686646
12125,2113,0.17426804123711,0.017008066177368
850,555,0.65294117647059,0.015269994735718
8030,1887,0.23499377334994,0.015901803970337
200,212,1.06,0.01445484161377
15650,3280,0.20958466453674,0.016737937927246
15700,3703,0.23585987261146,0.01540994644165
14010,2855,0.20378301213419,0.014678955078125
9250,1961,0.212,0.01619815826416
15665,3286,0.20976699648899,0.016496896743774
2565,1200,0.46783625730994,0.014351844787598
885,569,0.64293785310734,0.01600193977356
15680,3278,0.20905612244898,0.016278028488159
15685,3288,0.20962703219637,0.014783143997192
15690,3294,0.20994263862333,0.01706600189209
14250,2931,0.20568421052632,0.016236066818237
5430,1578,0.29060773480663,0.015111923217773
15750,3287,0.20869841269841,0.01631498336792
15705,3294,0.20974212034384,0.017067193984985
12250,2117,0.17281632653061,0.014777898788452
4350,1467,0.33724137931034,0.01645302772522
10295,2001,0.1943661971831,0.018065929412842
8850,1942,0.21943502824859,0.016849994659424
15730,3286,0.20890019071837,0.016005039215088
11300,2062,0.18247787610619,0.017685890197754
15740,3288,0.20889453621347,0.015487909317017
2650,1150,0.43396226415094,0.017391920089722
3300,1389,0.42090909090909,0.015069007873535
15800,3314,0.20974683544304,0.016027927398682
15755,3303,0.20964773087909,0.018007040023804
15760,3307,0.20983502538071,0.015768051147461
15765,3301,0.20938788455439,0.016298055648804
11650,2657,0.2280686695279,0.016149997711182
15775,3304,0.20944532488114,0.01525616645813
5900,1643,0.27847457627119,0.016672849655151
5850,1654,0.28273504273504,0.015395879745483
5205,1594,0.30624399615754,0.015974998474121
7330,1830,0.24965893587995,0.01636004447937
7000,1777,0.25385714285714,0.014372110366821
15850,3340,0.21072555205047,0.01633095741272
9500,1952,0.20547368421053,0.016511201858521
15810,3319,0.20993042378242,0.017359018325806
15815,3317,0.20973759089472,0.017026901245117
15820,3320,0.20986093552465,0.015587091445923
1120,699,0.62410714285714,0.014790773391724
3100,1384,0.44645161290323,0.017275094985962
2300,1134,0.49304347826087,0.014741897583008
15840,3329,0.21016414141414,0.016690969467163
7524,7323,0.97328548644338,0.016069889068604
11820,3270,0.27664974619289,0.015029907226562
15900,3347,0.21050314465409,0.016341924667358
1990,981,0.4929648241206,0.015812873840332
15860,3311,0.20876418663304,0.015100002288818
15865,3340,0.21052631578947,0.016941070556641
14500,3014,0.20786206896552,0.016295909881592
15875,3299,0.20781102362205,0.016870021820068
3100,1383,0.44612903225806,0.017721176147461
590,417,0.70677966101695,0.014153957366943
600,427,0.71166666666667,0.01470685005188
5620,1607,0.28594306049822,0.019293069839478
15900,3334,0.20968553459119,0.014559030532837
15950,3296,0.20664576802508,0.017642974853516
10915,2067,0.18937242327073,0.014569997787476
2650,1267,0.47811320754717,0.015371799468994
9200,1945,0.21141304347826,0.016083002090454
615,431,0.70081300813008,0.016155004501343
15925,3346,0.21010989010989,0.01830792427063
5200,1539,0.29596153846154,0.017121076583862
2795,1321,0.47262969588551,0.015142202377319
15000,3166,0.21106666666667,0.016084909439087
4120,1461,0.35461165048544,0.017590045928955
4455,1511,0.33916947250281,0.015029907226562
16000,3367,0.2104375,0.015645027160645
10450,1967,0.18822966507177,0.018873929977417
13890,2824,0.2033117350612,0.016197919845581
2180,1142,0.52385321100917,0.015284061431885
2670,1271,0.47602996254682,0.020750999450684
15975,3352,0.20982785602504,0.014571905136108
5555,1600,0.28802880288029,0.015172004699707
15985,3363,0.21038473568971,0.016453981399536
9500,1952,0.20547368421053,0.016408920288086
15995,3370,0.21069084088778,0.01479697227478
14204,3560,0.25063362433117,0.019100904464722
16050,3362,0.20947040498442,0.015074014663696
16005,3370,0.21055920024992,0.01530122756958
16010,3751,0.23429106808245,0.016072988510132
16015,3362,0.2099281923197,0.016395807266235
4400,1508,0.34272727272727,0.015866041183472
13140,2535,0.19292237442922,0.01810884475708
645,454,0.70387596899225,0.016053915023804
340,317,0.93235294117647,0.015046119689941
4770,1536,0.32201257861635,0.016940116882324
16045,3373,0.21022125272671,0.015437126159668
16050,3385,0.21090342679128,0.016327857971191
16100,3387,0.21037267080745,0.01650595664978
2300,1134,0.49304347826087,0.014569997787476
4570,1516,0.33172866520788,0.018547058105469
3750,1442,0.38453333333333,0.014626979827881
15500,3250,0.20967741935484,0.014675140380859
3350,1417,0.42298507462687,0.016483068466187
2725,1160,0.4256880733945,0.016233921051025
3315,1381,0.41659125188537,0.016419172286987
16090,3210,0.19950279676818,0.019853830337524
13000,2465,0.18961538461538,0.015375852584839
1750,1006,0.57485714285714,0.014665126800537
16150,3344,0.20705882352941,0.017916917800903
15200,3188,0.20973684210526,0.015854120254517
12125,2113,0.17426804123711,0.015728950500488
12900,2416,0.18728682170543,0.018393993377686
4750,1535,0.32315789473684,0.015980005264282
16125,3391,0.21029457364341,0.015491962432861
16130,3391,0.21022938623683,0.017731904983521
4530,1511,0.33355408388521,0.014860153198242
11905,2110,0.17723645527089,0.014869213104248
16145,3383,0.20953855682874,0.016983985900879
13450,2578,0.19167286245353,0.015269041061401
7524,7322,0.97315257841574,0.014401912689209
5785,1640,0.28349178910977,0.015973091125488
4400,1508,0.34272727272727,0.016735076904297
10065,1981,0.19682066567312,0.015594005584717
16170,3390,0.20964749536178,0.019087076187134
16175,3339,0.20642967542504,0.017703056335449
5190,1581,0.30462427745665,0.015721797943115
2650,1150,0.43396226415094,0.01571798324585
16190,3419,0.21117974058061,0.016081094741821
4530,1511,0.33355408388521,0.015537977218628
14250,2931,0.20568421052632,0.016392946243286
16250,3334,0.20516923076923,0.019040107727051
16205,3395,0.20950323974082,0.016125917434692
2340,1141,0.48760683760684,0.015908002853394
16215,3379,0.20838729571385,0.016741037368774
16220,3399,0.20955610357583,0.01609992980957
5545,1619,0.29197475202885,0.016069889068604
16230,3386,0.20862600123229,0.016800165176392
6800,1764,0.25941176470588,0.018240928649902
2895,1362,0.47046632124352,0.01935601234436
16245,3416,0.21028008618036,0.01636815071106
16250,3403,0.20941538461538,0.015053987503052
16300,3423,0.21,0.01709508895874
16255,3420,0.21039680098431,0.014595031738281
16260,3411,0.20977859778598,0.016805171966553
12950,2443,0.18864864864865,0.015385866165161
16270,3417,0.2100184388445,0.01789402961731
3075,1352,0.43967479674797,0.017071008682251
7000,1776,0.25371428571429,0.014816999435425
13750,2754,0.20029090909091,0.014972925186157
12470,2185,0.17522052927025,0.019727945327759
10800,2041,0.18898148148148,0.014627933502197
15730,3286,0.20890019071837,0.015887975692749
16350,3393,0.20752293577982,0.018784046173096
3360,1322,0.39345238095238,0.016792058944702
14800,3094,0.20905405405405,0.01433801651001
16315,3440,0.21084891204413,0.016327857971191
5910,1659,0.28071065989848,0.016345977783203
3665,1434,0.3912687585266,0.015193939208984
16330,3433,0.21022657685242,0.018066883087158
16335,3392,0.20765228037955,0.017794847488403
7680,1892,0.24635416666667,0.014595031738281
5995,1681,0.28040033361134,0.016870021820068
16350,3437,0.21021406727829,0.015856027603149
16400,3420,0.20853658536585,0.014878034591675
3530,1366,0.38696883852691,0.018312931060791
10925,2053,0.1879176201373,0.022615909576416
13625,2682,0.19684403669725,0.0195631980896
16370,3431,0.20959071472205,0.027554035186768
7900,1877,0.23759493670886,0.016721963882446
16380,3402,0.20769230769231,0.016894817352295
16385,3403,0.20768996032957,0.014886856079102
12500,2203,0.17624,0.016897916793823
16395,3433,0.20939310765477,0.018359899520874
4805,1538,0.32008324661811,0.016433954238892
16450,3435,0.20881458966565,0.015753984451294
2530,1221,0.48260869565217,0.016233921051025
9180,1965,0.2140522875817,0.015204906463623
16415,3436,0.20932074322266,0.017741203308105
15500,3250,0.20967741935484,0.017498016357422
955,619,0.64816753926702,0.019094944000244
16430,3436,0.20912964090079,0.016623020172119
2900,1362,0.46965517241379,0.016201972961426
11450,2055,0.17947598253275,0.015917062759399
615,431,0.70081300813008,0.016339063644409
14550,3037,0.20872852233677,0.015880107879639
16500,3784,0.22933333333333,0.018247842788696
13910,2827,0.20323508267434,0.016227006912231
10965,2048,0.18677610579115,0.015059947967529
2650,1267,0.47811320754717,0.0155029296875
16470,3416,0.20740740740741,0.01649808883667
2735,1291,0.47202925045704,0.016088962554932
2710,1288,0.47527675276753,0.019867181777954
750,544,0.72533333333333,0.016481161117554
5555,1600,0.28802880288029,0.020040988922119
9300,1956,0.21032258064516,0.014445066452026
16500,3443,0.20866666666667,0.015961170196533
16550,3470,0.20966767371601,0.015623092651367
300,276,0.92,0.01478099822998
14700,3071,0.20891156462585,0.016791105270386
16515,3442,0.2084165909779,0.019250869750977
16520,3451,0.20889830508475,0.014753103256226
16525,3453,0.20895612708018,0.016041040420532
16530,3457,0.20913490623109,0.015817880630493
5940,2051,0.3452861952862,0.015444040298462
12025,2105,0.17505197505198,0.015944957733154
10650,2033,0.19089201877934,0.019097805023193
150,173,1.1533333333333,0.017790079116821
16600,3471,0.20909638554217,0.017932891845703
4250,1445,0.34,0.014240026473999
16560,3468,0.20942028985507,0.014925003051758
16565,3471,0.20953818291579,0.016562938690186
1570,903,0.57515923566879,0.014606952667236
11210,2069,0.18456735057984,0.01630687713623
12950,2443,0.18864864864865,0.020109891891479
5805,1672,0.28802756244617,0.014901876449585
16590,3432,0.20687160940325,0.015007019042969
16450,3436,0.20887537993921,0.016258001327515
1665,958,0.57537537537538,0.01448392868042
16650,3473,0.20858858858859,0.01692795753479
14211,3528,0.24825839138695,0.015830039978027
16610,3476,0.20927152317881,0.017233848571777
4900,1547,0.31571428571429,0.020309925079346
13200,2537,0.19219696969697,0.014878034591675
14250,2931,0.20568421052632,0.015136003494263
15815,3317,0.20973759089472,0.016240119934082
5980,1879,0.31421404682274,0.014897108078003
14950,3158,0.21123745819398,0.016660928726196
16645,3489,0.20961249624512,0.017364025115967
3100,1384,0.44645161290323,0.015421152114868
16700,3493,0.20916167664671,0.014961004257202
16655,3481,0.20900630441309,0.016439914703369
3650,1410,0.38630136986301,0.015469074249268
895,586,0.65474860335196,0.016008853912354
1425,828,0.58105263157895,0.016782999038696
16675,3509,0.2104347826087,0.016189098358154
2650,1150,0.43396226415094,0.020132064819336
16685,3506,0.21012885825592,0.015336036682129
95,133,1.4,0.014822006225586
3390,1418,0.41828908554572,0.015717029571533
13110,2517,0.19199084668192,0.016121864318848
16750,3774,0.22531343283582,0.018424987792969
945,611,0.64656084656085,0.015474796295166
11660,2085,0.17881646655232,0.014448881149292
12195,2096,0.17187371873719,0.015851974487305
6490,1714,0.26409861325116,0.016611099243164
16725,3506,0.20962630792227,0.014914035797119
2650,1267,0.47811320754717,0.017300128936768
16735,3504,0.20938153570362,0.01931619644165
1600,919,0.574375,0.014469861984253
16745,3477,0.20764407285757,0.015991926193237
5725,1606,0.28052401746725,0.016373157501221
16800,3521,0.20958333333333,0.015067100524902
10640,2029,0.1906954887218,0.01506781578064
6750,1731,0.25644444444444,0.016025066375732
2815,1316,0.46749555950266,0.016142129898071
7020,1790,0.25498575498575,0.017458915710449
16775,3541,0.21108792846498,0.015116930007935
14204,3560,0.25063362433117,0.017097949981689
14030,2869,0.20449037776194,0.016129970550537
3800,1464,0.38526315789474,0.014930009841919
16795,3487,0.20762131586782,0.016041040420532
9175,1940,0.21144414168937,0.018222808837891
16850,3780,0.22433234421365,0.016016960144043
850,555,0.65294117647059,0.015857934951782
3000,1372,0.45733333333333,0.015891790390015
3150,1358,0.43111111111111,0.016319036483765
1350,794,0.58814814814815,0.016588926315308
16825,3541,0.21046062407132,0.017317056655884
16830,3530,0.20974450386215,0.017117023468018
9650,1957,0.20279792746114,0.018000841140747
4795,1543,0.32179353493222,0.016872882843018
1800,903,0.50166666666667,0.019200086593628
16850,3504,0.20795252225519,0.014358997344971
16900,3561,0.2107100591716,0.015945911407471
14135,2889,0.2043862752034,0.016420125961304
12300,2098,0.17056910569106,0.01771879196167
1900,1055,0.55526315789474,0.017985105514526
3300,1389,0.42090909090909,0.014938116073608
11650,2657,0.2280686695279,0.01435399055481
16880,3550,0.21030805687204,0.017549991607666
16885,3550,0.21024578027835,0.0157790184021
16890,3582,0.21207815275311,0.015265941619873
16895,3555,0.21041728321989,0.016088962554932
16900,3546,0.2098224852071,0.016221046447754
16950,3564,0.21026548672566,0.015244960784912
10600,2023,0.19084905660377,0.016638040542603
50,90,1.8,0.015844106674194
11600,2086,0.1798275862069,0.015138864517212
13450,2578,0.19167286245353,0.01613712310791
5945,1684,0.28326324642557,0.015789031982422
15480,3235,0.20897932816537,0.01467490196228
16935,3598,0.21245940360201,0.016622066497803
7315,1825,0.24948735475051,0.016662120819092
450,354,0.78666666666667,0.014986991882324
2150,1131,0.52604651162791,0.015952110290527
17000,3585,0.21088235294118,0.017826080322266
3445,1415,0.41074020319303,0.016680955886841
16960,3582,0.21120283018868,0.015901803970337
3750,1442,0.38453333333333,0.016531229019165
3400,1406,0.41352941176471,0.015613079071045
16975,3575,0.21060382916053,0.017346858978271
15090,3642,0.24135188866799,0.016039848327637
16350,3394,0.20758409785933,0.019717931747437
16990,3598,0.21177163037081,0.019673109054565
16995,3594,0.21147396293027,0.017529010772705
17000,3596,0.21152941176471,0.017123937606812
17050,3593,0.21073313782991,0.014469861984253
3970,1600,0.40302267002519,0.015154123306274
11550,2072,0.17939393939394,0.015552997589111
7500,1828,0.24373333333333,0.017660856246948
8200,1889,0.23036585365854,0.018052101135254
6900,1785,0.25869565217391,0.015260934829712
15800,3315,0.20981012658228,0.015820980072021
17035,3600,0.21132961549751,0.016386032104492
17040,3600,0.2112676056338,0.015907049179077
14211,3528,0.24825839138695,0.018474102020264
17050,3599,0.21108504398827,0.017698049545288
17100,3593,0.21011695906433,0.014973878860474
2995,1371,0.45776293823038,0.014808893203735
17060,3602,0.21113716295428,0.015936851501465
7650,1818,0.23764705882353,0.015953779220581
10215,2010,0.19676945668135,0.015359163284302
200,212,1.06,0.015625953674316
2140,1127,0.52663551401869,0.016471147537231
17085,3611,0.2113549897571,0.016654014587402
2525,1073,0.4249504950495,0.016093015670776
17095,3602,0.21070488446914,0.01540207862854
3600,1422,0.395,0.017000913619995
17150,3647,0.21265306122449,0.017017126083374
14895,3136,0.21054044981537,0.015197992324829
9430,1922,0.20381760339343,0.017585039138794
5305,1596,0.30084825636192,0.01695704460144
10950,2017,0.18420091324201,0.014551877975464
2750,1300,0.47272727272727,0.016901969909668
17130,3648,0.21295971978984,0.016360998153687
17135,3636,0.21219725707616,0.016281127929688
11100,2058,0.18540540540541,0.01802396774292
500,380,0.76,0.015888929367065
1405,819,0.58291814946619,0.014726161956787
17200,3666,0.21313953488372,0.018049955368042
13650,2698,0.19765567765568,0.016443967819214
17160,3636,0.21188811188811,0.014945030212402
17165,3661,0.21328284299447,0.019734144210815
11360,2061,0.18142605633803,0.017086982727051
1665,958,0.57537537537538,0.015788078308105
10505,2004,0.19076630176107,0.016727924346924
3100,1384,0.44645161290323,0.015783071517944
17190,3638,0.21163467132054,0.016647100448608
3660,1456,0.39781420765027,0.017213821411133
17200,3663,0.21296511627907,0.01531195640564
17250,3676,0.21310144927536,0.015326023101807
13740,2797,0.20356622998544,0.019134044647217
2370,2162,0.91223628691983,0.015344142913818
15140,3204,0.2116248348745,0.014611005783081
6709,2566,0.38247130719928,0.016128063201904
3050,1377,0.45147540983607,0.015965938568115
10040,2015,0.20069721115538,0.016349077224731
7950,1902,0.23924528301887,0.018135070800781
9900,1999,0.20191919191919,0.016196966171265
7900,1877,0.23759493670886,0.016875028610229
3550,1412,0.39774647887324,0.018131017684937
17300,3678,0.21260115606936,0.016685009002686
5785,1640,0.28349178910977,0.014364957809448
14550,3037,0.20872852233677,0.016813993453979
9545,1987,0.20817181770561,0.018279075622559
12455,2179,0.17494981934966,0.015472173690796
17275,3667,0.21227206946454,0.015852928161621
17280,3677,0.21278935185185,0.015964031219482
370,319,0.86216216216216,0.014065027236938
3960,1460,0.36868686868687,0.01703405380249
13535,2702,0.19963058736609,0.016035079956055
1485,863,0.58114478114478,0.01447606086731
14204,3559,0.25056322162771,0.01646089553833
8250,1906,0.2310303030303,0.016349077224731
17310,3703,0.21392258809936,0.014995098114014
10190,1981,0.19440628066732,0.016930818557739
4800,1703,0.35479166666667,0.017689943313599
3460,1411,0.40780346820809,0.016214847564697
12300,2098,0.17056910569106,0.016103982925415
12745,2315,0.18163985876814,0.017109870910645
4760,1714,0.36008403361345,0.015032052993774
12300,2098,0.17056910569106,0.015959978103638
3450,1404,0.40695652173913,0.016356945037842
17400,3697,0.21247126436782,0.016911029815674
1160,713,0.61465517241379,0.015902042388916
1185,733,0.61856540084388,0.014333009719849
7625,1865,0.24459016393443,0.016098022460938
8125,1913,0.23544615384615,0.016810178756714
525,383,0.72952380952381,0.015045166015625
470,364,0.77446808510638,0.015636920928955
17385,3702,0.21294219154443,0.018007040023804
4045,1470,0.36341161928307,0.017203092575073
8205,1914,0.23327239488117,0.017054080963135
17400,3690,0.21206896551724,0.015535831451416
17450,3729,0.21369627507163,0.016830921173096
775,531,0.68516129032258,0.016454935073853
9515,1970,0.20704151339989,0.0155189037323
15815,3317,0.20973759089472,0.01791787147522
250,249,0.996,0.016149997711182
7460,1828,0.24504021447721,0.014744997024536
4205,1488,0.3538644470868,0.016436100006104
8020,1909,0.23802992518703,0.016328096389771
2795,1321,0.47262969588551,0.015768051147461
14700,3071,0.20891156462585,0.018473863601685
5240,1592,0.30381679389313,0.015902042388916
17500,3747,0.21411428571429,0.014716148376465
14193,3542,0.24955964207708,0.016942024230957
8300,1910,0.23012048192771,0.018466949462891
2290,1155,0.50436681222707,0.014639854431152
1550,891,0.57483870967742,0.016506910324097
5240,1592,0.30381679389313,0.017745971679688
3650,1410,0.38630136986301,0.014652967453003
3390,1418,0.41828908554572,0.01622200012207
6800,1764,0.25941176470588,0.016138076782227
17495,3749,0.21428979708488,0.014797925949097
5090,1563,0.30707269155206,0.016897916793823
17550,3762,0.21435897435897,0.018068790435791
1275,776,0.60862745098039,0.016087055206299
17510,3753,0.2143346659052,0.015922069549561
1100,699,0.63545454545455,0.016471147537231
16050,3363,0.20953271028037,0.016631126403809
5340,1613,0.30205992509363,0.017323017120361
17530,3756,0.21426126640046,0.016275882720947
4040,1496,0.37029702970297,0.017006874084473
4945,1560,0.3154701718908,0.016419887542725
9510,1980,0.20820189274448,0.015084981918335
2200,1143,0.51954545454545,0.015938997268677
17600,3754,0.21329545454545,0.016268014907837
7870,1894,0.24066073697586,0.016255140304565
13650,2698,0.19765567765568,0.018084049224854
3600,1422,0.395,0.016926050186157
17570,3764,0.21422879908936,0.016125917434692
17575,3736,0.2125746799431,0.017073154449463
8065,1886,0.23384996900186,0.017248868942261
1395,811,0.58136200716846,0.014641046524048
2540,1229,0.48385826771654,0.015602111816406
17595,3751,0.2131855640807,0.018265008926392
4795,1543,0.32179353493222,0.016132831573486
17650,3756,0.2128045325779,0.01582407951355
300,276,0.92,0.016709089279175
12950,2443,0.18864864864865,0.015429019927979
17615,3757,0.21328413284133,0.017660140991211
1700,981,0.57705882352941,0.016829013824463
7655,1859,0.24284781188766,0.017452001571655
4645,1495,0.32185145317546,0.016542911529541
5100,1574,0.30862745098039,0.014750957489014
17640,3762,0.21326530612245,0.01694393157959
2640,1182,0.44772727272727,0.017128944396973
945,611,0.64656084656085,0.014991998672485
17700,3781,0.21361581920904,0.016203880310059
17655,3772,0.2136505239309,0.017225980758667
4260,1495,0.35093896713615,0.015197038650513
17665,3760,0.21285026889329,0.016553163528442
3450,1404,0.40695652173913,0.016371965408325
17675,3787,0.21425742574257,0.015936851501465
3750,1442,0.38453333333333,0.017207860946655
12650,2920,0.23083003952569,0.015219926834106
17690,3775,0.21339739966083,0.01604700088501
1420,829,0.58380281690141,0.017096042633057
6709,2566,0.38247130719928,0.014720916748047
17750,3792,0.2136338028169,0.015959024429321
1065,689,0.64694835680751,0.017152070999146
17710,3791,0.21405985319029,0.017466068267822
7350,1815,0.2469387755102,0.0157790184021
12840,2365,0.18419003115265,0.016394138336182
2300,1134,0.49304347826087,0.015090942382812
10690,2037,0.19055191768007,0.017131805419922
17735,3792,0.21381449111926,0.016281843185425
1150,705,0.61304347826087,0.015778064727783
2100,1106,0.52666666666667,0.016293048858643
1680,969,0.57678571428571,0.014243125915527
14204,3559,0.25056322162771,0.0173020362854
3100,1384,0.44645161290323,0.016054153442383
14222,3545,0.24926170721418,0.015846967697144
3543,1659,0.46824724809483,0.015760898590088
3955,1460,0.36915297092288,0.01718282699585
17775,3806,0.21412095639944,0.017208814620972
3530,1366,0.38696883852691,0.018590211868286
905,587,0.64861878453039,0.017107009887695
15535,3248,0.20907627936917,0.017397165298462
4865,1548,0.31819116135663,0.016361951828003
12355,2125,0.17199514366653,0.015029907226562
17850,3824,0.21422969187675,0.020210981369019
12115,2080,0.17168799009492,0.016159057617188
11910,2122,0.17816960537364,0.014318943023682
17815,3815,0.21414538310413,0.016423940658569
9550,1981,0.20743455497382,0.016571044921875
17825,3818,0.2141935483871,0.015400886535645
17830,3917,0.21968592260236,0.019304037094116
3505,1391,0.39686162624822,0.016380071640015
17735,3792,0.21381449111926,0.015106201171875
10295,2001,0.1943661971831,0.015848159790039
13650,2698,0.19765567765568,0.016452074050903
17900,3829,0.21391061452514,0.014923810958862
16125,3391,0.21029457364341,0.017105102539062
8500,1928,0.22682352941176,0.017102003097534
1540,888,0.57662337662338,0.015025854110718
17870,3830,0.21432568550644,0.016303062438965
5450,1566,0.28733944954128,0.016678094863892
1700,981,0.57705882352941,0.016569137573242
11850,2085,0.17594936708861,0.015698909759521
17050,3594,0.2107917888563,0.018987894058228
9200,1945,0.21141304347826,0.017732858657837
1050,673,0.64095238095238,0.01668906211853
17950,3848,0.21437325905292,0.015022039413452
1040,663,0.6375,0.016804933547974
4100,1440,0.35121951219512,0.01607084274292
17915,3835,0.2140664247837,0.015266895294189
1415,822,0.58091872791519,0.015921115875244
3160,1376,0.43544303797468,0.01578688621521
9180,1965,0.2140522875817,0.014432907104492
12895,2397,0.18588600232648,0.016331911087036
3025,1362,0.4502479338843,0.016883850097656
1655,945,0.57099697885196,0.015158176422119
17950,3846,0.21426183844011,0.016111135482788
18000,3959,0.21994444444444,0.01678204536438
3050,1377,0.45147540983607,0.016849040985107
17960,3850,0.21436525612472,0.018679141998291
14300,2934,0.20517482517483,0.0171799659729
7490,1870,0.24966622162884,0.016813039779663
1330,782,0.58796992481203,0.016463041305542
15100,3150,0.20860927152318,0.016286134719849
1595,916,0.57429467084639,0.016231060028076
17990,3889,0.21617565314063,0.016597986221313
11200,3111,0.27776785714286,0.015151023864746
13460,2663,0.19784546805349,0.016178131103516
18050,3879,0.21490304709141,0.016286849975586
12500,2203,0.17624,0.018038034439087
12455,2179,0.17494981934966,0.017834901809692
14100,2896,0.20539007092199,0.017287969589233
9650,2284,0.23668393782383,0.016686201095581
5795,1663,0.2869715271786,0.016104936599731
11210,2069,0.18456735057984,0.01594090461731
7450,1805,0.24228187919463,0.015771865844727
13410,2594,0.19343773303505,0.018509149551392
155,176,1.1354838709677,0.0174720287323
6975,1797,0.25763440860215,0.016010046005249
18100,3915,0.21629834254144,0.01453685760498
12300,2098,0.17056910569106,0.01589298248291
14950,3158,0.21123745819398,0.017187833786011
1550,891,0.57483870967742,0.015766859054565
17160,3636,0.21188811188811,0.017979145050049
9050,1936,0.2139226519337,0.017080068588257
6900,1785,0.25869565217391,0.015099048614502
18085,3841,0.2123859552115,0.016191959381104
18090,3899,0.21553344389165,0.016300916671753
250,249,0.996,0.015521049499512
10560,2018,0.19109848484848,0.015980958938599
18150,3902,0.21498622589532,0.018084049224854
11210,2069,0.18456735057984,0.0173499584198
2250,1112,0.49422222222222,0.015803098678589
4550,1519,0.33384615384615,0.016733884811401
15995,3370,0.21069084088778,0.023978233337402
7085,1794,0.25321100917431,0.016438007354736
250,249,0.996,0.014171838760376
18135,3863,0.2130135097877,0.017393112182617
10890,2053,0.18852157943067,0.015046119689941
2565,1200,0.46783625730994,0.015427112579346
10100,1984,0.19643564356436,0.016685009002686
18200,3935,0.21620879120879,0.017988920211792
4065,1466,0.36063960639606,0.014334917068481
10915,2067,0.18937242327073,0.017449140548706
3500,1421,0.406,0.014746904373169
765,528,0.69019607843137,0.015648126602173
9025,2221,0.24609418282548,0.019877910614014
3510,1415,0.4031339031339,0.015849113464355
18185,3941,0.21671707451196,0.016741037368774
1970,1060,0.53807106598985,0.017514944076538
